ID,event_value,event_number,instance,credit,sequence,final_sequence
SRB000001200339,Buy,5,10,0,c,c
SRB000001200336,Buy,5,10,0,c,c
SRB000001200341,Buy,5,10,0,c,c
SRB000001200360,Buy,6,10,0,b4,b4
SRB000001200357,trip_4,5,9,0,c,c
SRB000001200364,daily,4,7,0,c,c
SRB000002900910,Buy,5,10,0,c,c
SRB000002900915,Buy,9,10,0,c,c
SRB000002900911,Buy,7,10,0,c,c
SRB000002900909,Buy,5,10,0,c,c
SRB000002900923,Buy,5,10,0,c,c
SRB000002900908,Buy,5,10,0,c,c
SRB000002900917,Buy,7,10,0,c,c
SRB000005301646,Buy,7,10,0,b2,b2
SRB000005301649,Buy,9,10,0,c,c
SRB000005301624,Cancel,5,11,0,a1,a1
SRB000005301624,Buy,15,10,0,c,c
SRB000005301641,Cancel,5,11,1,a1,a1
SRB000005301641,Cancel,14,11,1,c,c
SRB000005301641,Cancel,18,11,1,a1,a1
SRB000005301641,Cancel,23,11,1,b3,b3
SRB000005301641,Buy,28,10,1,b4,b4
SRB000005301630,Buy,6,10,0,b4,b4
SRB000005301628,Buy,5,10,0,c,c
SRB000009402881,Buy,8,10,0,c,c
SRB000009402887,Cancel,5,11,1,a1,a1
SRB000009402887,Buy,10,10,1,b4,b4
SRB000009402879,Buy,5,10,0,c,c
SRB000009402897,Buy,5,10,0,c,c
SRB000003901238,Cancel,5,11,1,a1,a1
SRB000003901238,Cancel,10,11,1,b3,b3
SRB000003901238,Buy,15,10,1,b4,b4
SRB000003901237,Buy,5,10,0,c,c
SRB000003901226,Buy,5,10,0,c,c
SRB000014504425,Buy,5,10,0,c,c
SRB000014504408,Cancel,5,11,0,a1,a1
SRB000014504408,Buy,9,10,0,c,c
SRB000014504437,Buy,5,10,0,c,c
SRB000014504422,Buy,5,10,0,c,c
SRB000006201953,Cancel,5,11,1,a1,a1
SRB000006201953,Buy,10,10,1,b4,b4
SRB000006201922,Buy,5,10,0,c,c
SRB000006201950,Buy,5,10,0,c,c
SRB000006201934,Cancel,5,11,1,a1,a1
SRB000006201934,Buy,10,10,1,b4,b4
SRB000006201944,Cancel,3,11,0,c,c
SRB000006201949,Buy,5,10,0,c,c
SRB000006201933,Cancel,3,11,0,c,c
SRB000006201933,Cancel,7,11,0,a1,a1
SRB000006201933,Buy,13,10,0,c,c
SRB000012603899,Buy,5,10,0,c,c
SRB000012603885,Buy,5,10,0,c,c
SRB000012603903,Buy,5,10,0,c,c
SRB000012603905,Cancel,5,11,0,a1,a1
SRB000012603905,Buy,9,10,0,c,c
SRB000012603887,Buy,5,10,0,c,c
SRB000012603881,Cancel,5,11,0,a1,a1
SRB000012603881,city_subway,6,2,0,a1,a1
SRB000012603881,concession,7,5,0,a1,a1
SRB000012603881,daily,8,7,0,a1,a1
SRB000012603881,Cancel,9,11,0,a1,a1
SRB000012603881,Cancel,14,11,0,b3,b3
SRB000012603881,Buy,18,10,0,c,c
SRB000001100306,Cancel,5,11,1,a1,a1
SRB000001100306,Buy,10,10,1,b4,b4
SRB000001100321,Buy,6,10,0,b4,b4
SRB000001100316,Cancel,5,11,0,a1,a1
SRB000001100316,Buy,10,10,0,c,c
SRB000001100327,Buy,6,10,0,b4,b4
SRB000001100330,Buy,5,10,0,c,c
SRB000001100331,Cancel,5,11,1,a1,a1
SRB000001100331,Buy,10,10,1,b4,b4
SRB000001100325,Buy,5,10,0,c,c
SRB000001100313,Buy,5,10,0,c,c
SRB000012103743,Buy,7,10,0,c,c
SRB000012103738,Cancel,5,11,0,a1,a1
SRB000012103738,Buy,11,10,0,c,c
SRB000012103744,Buy,9,10,0,c,c
SRB000007802385,daily,8,7,0,c,c
SRB000007802406,Cancel,6,11,1,b3,b3
SRB000007802406,Cancel,10,11,1,a1,a1
SRB000007802406,Cancel,12,11,1,c,c
SRB000007802406,Buy,17,10,1,b4,b4
SRB000007802394,Buy,6,10,0,b4,b4
SRB000007802391,Buy,9,10,0,c,c
SRB000007802390,Cancel,5,11,1,a1,a1
SRB000007802390,Cancel,10,11,1,b3,b3
SRB000007802390,Buy,15,10,1,b4,b4
SRB000010503230,Buy,10,10,0,c,c
SRB000010503240,Buy,6,10,0,b4,b4
SRB000010503238,Cancel,5,11,1,a1,a1
SRB000010503238,Buy,10,10,1,b4,b4
SRB000010503226,Buy,5,10,0,c,c
SRB000010503247,Buy,8,10,0,c,c
SRB000010503227,Buy,5,10,0,c,c
SRB000007502322,Cancel,5,11,1,a1,a1
SRB000007502322,Buy,10,10,1,b4,b4
SRB000007502340,Buy,5,10,0,c,c
SRB000007502318,Cancel,6,11,0,b3,b3
SRB000007502318,Buy,11,10,0,b4,b4
SRB000007502321,Cancel,5,11,0,a1,a1
SRB000007502321,Buy,14,10,0,c,c
SRB000007502333,Buy,6,10,0,b4,b4
SRB000007502336,Buy,5,10,0,c,c
SRB000002600816,Buy,5,10,0,c,c
SRB000002600812,Buy,6,10,0,b4,b4
SRB000002600826,Buy,5,10,0,c,c
SRB000002600822,Buy,5,10,0,c,c
SRB000002600798,Buy,5,10,0,c,c
SRB000002600823,Buy,5,10,0,c,c
SRB000002600814,Buy,6,10,0,b4,b4
SRB000002600794,Buy,6,10,0,b4,b4
SRB000003501112,Buy,5,10,0,c,c
SRB000003501109,Cancel,5,11,1,a1,a1
SRB000003501109,Buy,10,10,1,b4,b4
SRB000003501099,Cancel,5,11,1,a1,a1
SRB000003501099,Buy,10,10,1,b4,b4
SRB000003501118,Cancel,5,11,1,a1,a1
SRB000003501118,Buy,10,10,1,b4,b4
SRB000003501100,Buy,5,10,0,c,c
SRB000008502638,Cancel,6,11,1,b3,b3
SRB000008502638,Cancel,10,11,1,a1,a1
SRB000008502638,Buy,15,10,1,b4,b4
SRB000008502619,Buy,5,10,0,c,c
SRB000008502641,Buy,6,10,0,b4,b4
SRB000008502618,Cancel,5,11,1,a1,a1
SRB000008502618,Cancel,16,11,1,c,c
SRB000008502618,Cancel,20,11,1,a1,a1
SRB000008502618,Buy,25,10,1,b4,b4
SRB000008502617,Buy,5,10,0,c,c
SRB000008502613,Cancel,5,11,1,a1,a1
SRB000008502613,Cancel,20,11,1,c,c
SRB000008502613,Cancel,24,11,1,a1,a1
SRB000008502613,Cancel,26,11,1,c,c
SRB000008502613,Buy,31,10,1,b4,b4
SRB000008502623,Cancel,6,11,1,c,c
SRB000008502623,Cancel,10,11,1,a1,a1
SRB000008502623,Cancel,12,11,1,c,c
SRB000008502623,Buy,17,10,1,b4,b4
SRB000003000952,Buy,5,10,0,c,c
SRB000003000934,Cancel,5,11,1,a1,a1
SRB000003000934,Buy,10,10,1,b4,b4
SRB000003000951,Buy,20,10,0,c,c
SRB000003000957,Buy,5,10,0,c,c
SRB000003000928,Cancel,6,11,1,b3,b3
SRB000003000928,Cancel,10,11,1,a1,a1
SRB000003000928,Buy,15,10,1,b4,b4
SRB000003000940,Buy,6,10,0,b4,b4
SRB000003000937,Cancel,5,11,1,a1,a1
SRB000003000937,Buy,10,10,1,b4,b4
SRB000000300067,Buy,5,10,0,c,c
SRB000000300064,Buy,5,10,0,c,c
SRB000000300089,Cancel,5,11,1,a1,a1
SRB000000300089,Cancel,10,11,1,b3,b3
SRB000000300089,Cancel,14,11,1,a1,a1
SRB000000300089,Buy,19,10,1,b4,b4
SRB000000300083,Buy,10,10,0,c,c
SRB000001600487,Buy,6,10,0,c,c
SRB000001600477,Cancel,5,11,0,a1,a1
SRB000001600477,Buy,9,10,0,c,c
SRB000001600497,Cancel,5,11,1,a1,a1
SRB000001600497,Cancel,10,11,1,b3,b3
SRB000001600497,Cancel,14,11,1,a1,a1
SRB000001600497,Cancel,17,11,1,c,c
SRB000001600497,Buy,22,10,1,b4,b4
SRB000001600475,Buy,5,10,0,c,c
SRB000001600486,Cancel,5,11,0,a1,a1
SRB000001600486,Buy,9,10,0,c,c
SRB000001600466,Buy,6,10,0,b4,b4
SRB000001600471,Cancel,6,11,1,b3,b3
SRB000001600471,Cancel,10,11,1,a1,a1
SRB000001600471,Buy,15,10,1,b4,b4
SRB000008702685,Cancel,5,11,0,a1,a1
SRB000008702685,Buy,9,10,0,c,c
SRB000008702679,Buy,5,10,0,c,c
SRB000008702705,Buy,6,10,0,b4,b4
SRB000008702699,Cancel,5,11,0,a1,a1
SRB000008702699,Buy,23,10,0,c,c
SRB000008702686,Cancel,6,11,1,c,c
SRB000008702686,Cancel,10,11,1,a1,a1
SRB000008702686,Cancel,15,11,1,b3,b3
SRB000008702686,Cancel,19,11,1,a1,a1
SRB000008702686,Buy,24,10,1,b4,b4
SRB000008702697,Cancel,5,11,0,a1,a1
SRB000008702697,city_subway,6,2,0,a1,a1
SRB000008702697,concession,7,5,0,a1,a1
SRB000008702697,daily,8,7,0,a1,a1
SRB000008702697,Cancel,9,11,0,a1,a1
SRB000008702697,Buy,17,10,0,c,c
SRB000008702701,Cancel,5,11,0,a1,a1
SRB000008702701,Buy,10,10,0,c,c
SRB000013804210,Buy,5,10,0,c,c
SRB000013804211,Cancel,5,11,0,a1,a1
SRB000013804211,trip_4,9,9,0,c,c
SRB000013804215,Cancel,5,11,1,a1,a1
SRB000013804215,Buy,10,10,1,b4,b4
SRB000013804205,Buy,5,10,0,c,c
SRB000013804200,Buy,5,10,0,c,c
SRB000001700517,Buy,5,10,0,c,c
SRB000001700527,Buy,5,10,0,c,c
SRB000001700506,Cancel,8,11,0,c,c
SRB000001700506,Buy,13,10,0,b4,b4
SRB000001700521,Cancel,5,11,0,a1,a1
SRB000001700521,Buy,15,10,0,c,c
SRB000001700515,Buy,5,10,0,c,c
SRB000001700510,Buy,5,10,0,c,c
SRB000002700844,Cancel,5,11,1,a1,a1
SRB000002700844,Cancel,11,11,1,c,c
SRB000002700844,Cancel,16,11,1,b3,b3
SRB000002700844,Cancel,20,11,1,a1,a1
SRB000002700844,Buy,25,10,1,b4,b4
SRB000002700842,Buy,5,10,0,c,c
SRB000002700859,Buy,5,10,0,c,c
SRB000002700830,Cancel,24,11,0,c,c
SRB000002700830,Cancel,28,11,0,a1,a1
SRB000002700830,Buy,33,10,0,c,c
SRB000002700829,Cancel,5,11,1,a1,a1
SRB000002700829,Cancel,9,11,1,c,c
SRB000002700829,Cancel,13,11,1,a1,a1
SRB000002700829,Cancel,18,11,1,b3,b3
SRB000002700829,Cancel,22,11,1,a1,a1
SRB000002700829,Buy,27,10,1,b4,b4
SRB000002700831,Buy,5,10,0,c,c
SRB000003301039,Buy,5,10,0,c,c
SRB000003301042,Buy,5,10,0,c,c
SRB000003301026,Buy,5,10,0,c,c
SRB000003301030,Cancel,6,11,1,b3,b3
SRB000003301030,Cancel,8,11,1,c,c
SRB000003301030,Cancel,12,11,1,a1,a1
SRB000003301030,Buy,17,10,1,b4,b4
SRB000003301028,Buy,8,10,0,c,c
SRB000003301031,Buy,6,10,0,c,c
SRB000009002785,Buy,9,10,0,c,c
SRB000009002786,Buy,6,10,0,c,c
SRB000009002796,Buy,6,10,0,b4,b4
SRB000009002766,Buy,5,10,0,c,c
SRB000009002764,Buy,17,10,0,c,c
SRB000011703606,Cancel,5,11,1,a1,a1
SRB000011703606,Buy,10,10,1,b4,b4
SRB000011703598,Cancel,7,11,0,c,c
SRB000011703598,Cancel,11,11,0,a1,a1
SRB000011703598,trip_4,15,9,0,c,c
SRB000011703595,Buy,5,10,0,c,c
SRB000011703609,Buy,6,10,0,c,c
SRB000011703601,Buy,5,10,0,c,c
SRB000011703618,Buy,5,10,0,c,c
SRB000011703590,Buy,5,10,0,c,c
SRB000002100649,Buy,5,10,0,c,c
SRB000002100655,Cancel,6,11,0,b3,b3
SRB000002100655,Buy,11,10,0,b4,b4
SRB000002100660,Cancel,5,11,1,a1,a1
SRB000002100660,Cancel,10,11,1,b3,b3
SRB000002100660,Cancel,14,11,1,a1,a1
SRB000002100660,Cancel,19,11,1,c,c
SRB000002100660,Buy,24,10,1,b4,b4
SRB000002100663,Cancel,5,11,1,a1,a1
SRB000002100663,Buy,10,10,1,b4,b4
SRB000002100659,Buy,7,10,0,c,c
SRB000002100651,Buy,5,10,0,c,c
SRB000002100648,Buy,6,10,0,c,c
SRB000011403509,Buy,5,10,0,c,c
SRB000011403518,Buy,5,10,0,c,c
SRB000011403512,Buy,14,10,0,c,c
SRB000011403506,Buy,5,10,0,c,c
SRB000004701455,Buy,5,10,0,c,c
SRB000004701451,Buy,5,10,0,c,c
SRB000004701435,Cancel,5,11,1,a1,a1
SRB000004701435,Buy,10,10,1,b4,b4
SRB000004701439,Buy,5,10,0,c,c
SRB000004701448,Buy,9,10,0,c,c
SRB000004701438,Buy,5,10,0,c,c
SRB000004701445,Buy,5,10,0,c,c
SRB000012903985,Buy,5,10,0,c,c
SRB000012903980,Buy,5,10,0,c,c
SRB000012903970,Buy,5,10,0,c,c
SRB000012903999,Buy,5,10,0,c,c
SRB000012903972,Buy,6,10,0,c,c
SRB000012903982,Buy,6,10,0,b4,b4
SRB000003801217,Buy,5,10,0,c,c
SRB000003801193,Buy,9,10,0,c,c
SRB000003801191,Buy,5,10,0,c,c
SRB000003801222,Buy,6,10,0,c,c
SRB000003801209,Buy,5,10,0,c,c
SRB000003801214,Buy,5,10,0,c,c
SRB000013104054,Buy,5,10,0,c,c
SRB000013104046,Buy,12,10,0,c,c
SRB000013104037,Cancel,6,11,0,b3,b3
SRB000013104037,Cancel,10,11,0,a1,a1
SRB000013104037,Buy,25,10,0,c,c
SRB000013104052,Buy,5,10,0,c,c
SRB000013204077,Buy,9,10,0,c,c
SRB000013204074,Buy,5,10,0,c,c
SRB000013204085,Buy,6,10,0,b4,b4
SRB000013204063,Cancel,4,11,1,c,c
SRB000013204063,Cancel,8,11,1,a1,a1
SRB000013204063,Buy,14,10,1,b2,b2
SRB000013204093,Buy,5,10,0,c,c
SRB000013204075,Buy,6,10,0,b4,b4
SRB000009702992,Buy,5,10,0,c,c
SRB000009703000,Cancel,5,11,1,a1,a1
SRB000009703000,Buy,11,10,1,b2,b2
SRB000009702980,Buy,6,10,0,c,c
SRB000009702998,Buy,5,10,0,c,c
SRB000009702984,Buy,5,10,0,c,c
SRB000006502028,Buy,5,10,0,c,c
SRB000006502018,Buy,5,10,0,c,c
SRB000006502030,Cancel,5,11,1,a1,a1
SRB000006502030,Cancel,10,11,1,b3,b3
SRB000006502030,Cancel,15,11,1,c,c
SRB000006502030,Buy,20,10,1,b4,b4
SRB000006502025,Buy,9,10,0,c,c
SRB000006502031,Buy,5,10,0,c,c
SRB000008302565,Buy,5,10,0,c,c
SRB000008302577,Buy,5,10,0,c,c
SRB000008302550,Cancel,6,11,0,b3,b3
SRB000008302550,Buy,11,10,0,b4,b4
SRB000008302554,Cancel,5,11,0,c,c
SRB000008302554,Cancel,10,11,0,b3,b3
SRB000008302554,Buy,15,10,0,b4,b4
SRB000008302574,Cancel,5,11,0,a1,a1
SRB000008302574,Buy,13,10,0,c,c
SRB000005201601,Buy,5,10,0,c,c
SRB000005201597,Cancel,5,11,1,a1,a1
SRB000005201597,Cancel,10,11,1,b3,b3
SRB000005201597,Cancel,14,11,1,a1,a1
SRB000005201597,Buy,19,10,1,b4,b4
SRB000005201591,Buy,6,10,0,c,c
SRB000005201611,Buy,6,10,0,c,c
SRB000005201610,Buy,6,10,0,b4,b4
SRB000005201592,Buy,5,10,0,c,c
SRB000005201595,Buy,5,10,0,c,c
SRB000008402608,Buy,5,10,0,c,c
SRB000008402591,Cancel,4,11,1,c,c
SRB000008402591,Cancel,8,11,1,a1,a1
SRB000008402591,Cancel,10,11,1,c,c
SRB000008402591,Buy,15,10,1,b4,b4
SRB000008402593,Buy,5,10,0,c,c
SRB000008402605,Buy,5,10,0,c,c
SRB000008402579,Buy,6,10,0,b4,b4
SRB000008402590,Buy,6,10,0,c,c
SRB000008402599,Buy,5,10,0,c,c
SRB000001900597,Buy,5,10,0,c,c
SRB000001900587,Buy,8,10,0,c,c
SRB000003701169,Buy,5,10,0,c,c
SRB000003701171,Cancel,5,11,0,a1,a1
SRB000003701171,Buy,9,10,0,c,c
SRB000003701172,Cancel,6,11,0,b3,b3
SRB000003701172,Cancel,10,11,0,a1,a1
SRB000003701172,Cancel,15,11,0,b3,b3
SRB000003701172,Cancel,19,11,0,a1,a1
SRB000003701172,Buy,24,10,0,b4,b4
SRB000003701172,Buy,31,10,0,b4,b4
SRB000003701170,Buy,5,10,0,c,c
SRB000003701190,Cancel,5,11,1,a1,a1
SRB000003701190,Buy,10,10,1,b4,b4
SRB000003701187,Cancel,5,11,0,a1,a1
SRB000003701187,city_subway,6,2,0,a1,a1
SRB000003701187,concession,7,5,0,a1,a1
SRB000003701187,daily,8,7,0,a1,a1
SRB000003701187,Cancel,9,11,0,a1,a1
SRB000003701187,Cancel,15,11,0,b1,b1
SRB000003701187,trip_4,19,9,0,c,c
SRB000003701175,Buy,6,10,0,b4,b4
SRB000002800884,Cancel,5,11,0,a1,a1
SRB000002800884,Cancel,10,11,0,c,c
SRB000002800884,Cancel,14,11,0,a1,a1
SRB000002800884,Buy,18,10,0,c,c
SRB000002800866,Buy,6,10,0,b4,b4
SRB000002800879,Buy,7,10,0,c,c
SRB000002800889,Cancel,8,11,0,c,c
SRB000002800889,Cancel,12,11,0,a1,a1
SRB000002800889,city_subway,13,2,0,a1,a1
SRB000002800889,concession,14,5,0,a1,a1
SRB000002800889,daily,15,7,0,a1,a1
SRB000002800889,Cancel,16,11,0,a1,a1
SRB000002800889,Buy,20,10,0,c,c
SRB000002800862,Buy,5,10,0,c,c
SRB000002800861,city_subway,2,2,0,c,c
SRB000002800875,Cancel,5,11,1,a1,a1
SRB000002800875,Buy,10,10,1,b4,b4
SRB000009202846,Buy,5,10,0,c,c
SRB000009202858,Buy,5,10,0,c,c
SRB000009202856,Cancel,5,11,0,a1,a1
SRB000009202856,Cancel,10,11,0,b3,b3
SRB000009202856,city_subway,11,2,0,b3,b3
SRB000009202856,concession,12,5,0,b3,b3
SRB000009202856,individual,13,6,0,b3,b3
SRB000009202856,trip_4,14,9,0,b3,b3
SRB000009202856,Cancel,15,11,0,b3,b3
SRB000009202856,Cancel,19,11,0,a1,a1
SRB000009202856,trip_4,23,9,0,c,c
SRB000009202838,Buy,5,10,0,c,c
SRB000007402295,Buy,5,10,0,c,c
SRB000007402308,Buy,15,10,0,c,c
SRB000007402283,Buy,5,10,0,c,c
SRB000007402306,Buy,5,10,0,c,c
SRB000007402313,Buy,5,10,0,c,c
SRB000007402309,trip_4,5,9,0,c,c
SRB000013904229,Buy,6,10,0,b4,b4
SRB000013904235,Buy,5,10,0,c,c
SRB000013904251,Buy,22,10,0,c,c
SRB000013904238,Buy,5,10,0,c,c
SRB000013904260,Buy,5,10,0,c,c
SRB000013904244,Cancel,5,11,0,a1,a1
SRB000013904244,Buy,9,10,0,c,c
SRB000005801815,Buy,5,10,0,c,c
SRB000005801794,Buy,6,10,0,b4,b4
SRB000005801809,Buy,5,10,0,c,c
SRB000005801791,Cancel,5,11,0,a1,a1
SRB000005801791,Buy,9,10,0,c,c
SRB000005801808,Buy,6,10,0,c,c
SRB000005801788,Buy,5,10,0,c,c
SRB000007102192,Buy,5,10,0,c,c
SRB000007102209,Buy,6,10,0,c,c
SRB000007102196,Buy,5,10,0,c,c
SRB000007102190,concession,3,5,0,c,c
SRB000007102208,Buy,5,10,0,c,c
SRB000007102205,Cancel,6,11,1,b3,b3
SRB000007102205,Cancel,10,11,1,c,c
SRB000007102205,Cancel,14,11,1,a1,a1
SRB000007102205,Buy,19,10,1,b4,b4
SRB000007102214,Buy,5,10,0,c,c
SRB000007302259,Cancel,5,11,1,a1,a1
SRB000007302259,Buy,10,10,1,b4,b4
SRB000007302272,Cancel,7,11,0,b1,b1
SRB000007302272,daily,10,7,0,c,c
SRB000007302254,Buy,6,10,0,c,c
SRB000007302261,Cancel,5,11,0,a1,a1
SRB000007302261,Buy,9,10,0,c,c
SRB000007302280,Buy,5,10,0,c,c
SRB000007302265,Cancel,9,11,0,c,c
SRB000007302265,Cancel,13,11,0,a1,a1
SRB000007302265,Buy,19,10,0,c,c
SRB000009903060,Buy,5,10,0,c,c
SRB000009903046,Cancel,8,11,1,c,c
SRB000009903046,Cancel,12,11,1,a1,a1
SRB000009903046,Buy,17,10,1,b4,b4
SRB000009903038,Cancel,2,11,0,c,c
SRB000009903054,Buy,13,10,0,c,c
SRB000009903044,Buy,6,10,0,b4,b4
SRB000009903057,daily,4,7,0,c,c
SRB000009903049,Buy,6,10,0,b4,b4
SRB000009903062,Buy,5,10,0,c,c
SRB000000400113,Buy,5,10,0,c,c
SRB000000400110,Buy,5,10,0,c,c
SRB000000400114,Buy,5,10,0,c,c
SRB000000400107,Cancel,5,11,0,a1,a1
SRB000000400107,Buy,17,10,0,c,c
SRB000000400096,Buy,5,10,0,c,c
SRB000000400104,Buy,11,10,0,c,c
SRB000000400117,Buy,5,10,0,c,c
SRB000014204331,Buy,5,10,0,c,c
SRB000014204313,Buy,5,10,0,c,c
SRB000014204309,Buy,5,10,0,c,c
SRB000014204330,Buy,5,10,0,c,c
SRB000014204322,Buy,14,10,0,c,c
SRB000014204339,Buy,6,10,0,b4,b4
SRB000014204316,Buy,9,10,0,c,c
SRB000011203455,Buy,5,10,0,c,c
SRB000011203462,Buy,5,10,0,c,c
SRB000011203444,Buy,6,10,0,b4,b4
SRB000011203469,Cancel,8,11,1,c,c
SRB000011203469,Cancel,13,11,1,b3,b3
SRB000011203469,city_subway,14,2,1,b3,b3
SRB000011203469,concession,15,5,1,b3,b3
SRB000011203469,individual,16,6,1,b3,b3
SRB000011203469,trip_4,17,9,1,b3,b3
SRB000011203469,Cancel,18,11,1,b3,b3
SRB000011203469,Cancel,24,11,1,c,c
SRB000011203469,Cancel,28,11,1,a1,a1
SRB000011203469,Cancel,32,11,1,c,c
SRB000011203469,Cancel,37,11,1,b3,b3
SRB000011203469,Buy,42,10,1,b4,b4
SRB000011203450,Buy,6,10,0,b4,b4
SRB000011203459,Buy,5,10,0,c,c
SRB000011203457,Buy,11,10,0,c,c
SRB000000800235,Cancel,5,11,1,a1,a1
SRB000000800235,Cancel,10,11,1,c,c
SRB000000800235,Cancel,14,11,1,a1,a1
SRB000000800235,Cancel,16,11,1,c,c
SRB000000800235,Buy,21,10,1,b4,b4
SRB000000800252,Buy,5,10,0,c,c
SRB000000800249,Buy,5,10,0,c,c
SRB000000800229,Buy,6,10,0,b4,b4
SRB000000800257,Buy,6,10,0,c,c
SRB000005001556,Buy,5,10,0,c,c
SRB000005001532,Buy,5,10,0,c,c
SRB000005001531,Buy,5,10,0,c,c
SRB000004601416,Buy,5,10,0,c,c
SRB000004601417,Buy,5,10,0,c,c
SRB000004601420,Cancel,5,11,1,a1,a1
SRB000004601420,Cancel,7,11,1,c,c
SRB000004601420,Buy,12,10,1,b4,b4
SRB000004601418,Cancel,6,11,1,b3,b3
SRB000004601418,Cancel,19,11,1,c,c
SRB000004601418,Cancel,23,11,1,a1,a1
SRB000004601418,Cancel,28,11,1,b3,b3
SRB000004601418,Cancel,37,11,1,c,c
SRB000004601418,Cancel,41,11,1,a1,a1
SRB000004601418,Cancel,42,11,1,c,c
SRB000004601418,Buy,47,10,1,b4,b4
SRB000004601422,Buy,5,10,0,c,c
SRB000004601419,Cancel,5,11,0,a1,a1
SRB000004601419,Cancel,10,11,0,b3,b3
SRB000004601419,Cancel,14,11,0,a1,a1
SRB000004601419,trip_4,18,9,0,c,c
SRB000014704482,Buy,5,10,0,c,c
SRB000014704501,Buy,5,10,0,c,c
SRB000014704487,Buy,5,10,0,c,c
SRB000014704483,Buy,5,10,0,c,c
SRB000014704474,Cancel,5,11,0,a1,a1
SRB000014704474,Buy,25,10,0,c,c
SRB000014704481,Cancel,5,11,1,a1,a1
SRB000014704481,Buy,10,10,1,b4,b4
SRB000005401672,Buy,5,10,0,c,c
SRB000005401685,Buy,5,10,0,c,c
SRB000005401684,Buy,5,10,0,c,c
SRB000005401668,Buy,6,10,0,c,c
SRB000005401682,Cancel,5,11,1,a1,a1
SRB000005401682,Cancel,10,11,1,b3,b3
SRB000005401682,Cancel,19,11,1,c,c
SRB000005401682,Cancel,23,11,1,a1,a1
SRB000005401682,Buy,28,10,1,b4,b4
SRB000005401686,Cancel,6,11,1,b3,b3
SRB000005401686,Cancel,10,11,1,a1,a1
SRB000005401686,Buy,15,10,1,b4,b4
SRB000005101586,Buy,5,10,0,c,c
SRB000005101585,Buy,6,10,0,b4,b4
SRB000005101557,Buy,5,10,0,c,c
SRB000005101573,Buy,5,10,0,c,c
SRB000005101587,Buy,6,10,0,c,c
SRB000005101579,Cancel,5,11,1,a1,a1
SRB000005101579,Cancel,7,11,1,c,c
SRB000005101579,Buy,12,10,1,b4,b4
SRB000006001868,Buy,5,10,0,c,c
SRB000006001880,Cancel,6,11,1,b3,b3
SRB000006001880,Cancel,10,11,1,a1,a1
SRB000006001880,Buy,15,10,1,b4,b4
SRB000006001853,Buy,5,10,0,c,c
SRB000006001854,Cancel,8,11,0,c,c
SRB000006001854,Buy,13,10,0,b4,b4
SRB000006001863,Buy,6,10,0,b4,b4
SRB000006001855,Buy,6,10,0,b4,b4
SRB000010003081,Buy,5,10,0,c,c
SRB000010003070,Buy,10,10,0,c,c
SRB000010003094,Cancel,5,11,1,a1,a1
SRB000010003094,Buy,10,10,1,b4,b4
SRB000010003090,Buy,5,10,0,c,c
SRB000015304664,Buy,5,10,0,c,c
SRB000015304677,Buy,5,10,0,c,c
SRB000015304676,Buy,5,10,0,c,c
SRB000015304674,Buy,5,10,0,c,c
SRB000015304670,Buy,10,10,0,c,c
SRB000004901492,Cancel,5,11,0,a1,a1
SRB000004901492,Buy,13,10,0,c,c
SRB000004901506,Buy,6,10,0,b4,b4
SRB000004901502,Buy,5,10,0,c,c
SRB000006902128,Buy,5,10,0,c,c
SRB000006902129,Cancel,3,11,0,c,c
SRB000006902129,Buy,8,10,0,b4,b4
SRB000006902126,Buy,5,10,0,c,c
SRB000006902122,Buy,6,10,0,b4,b4
SRB000006902123,Buy,5,10,0,c,c
SRB000006902141,Buy,6,10,0,b4,b4
SRB000011903662,Buy,6,10,0,c,c
SRB000011903659,Buy,13,10,0,c,c
SRB000011903679,Buy,5,10,0,c,c
SRB000011903677,Buy,5,10,0,c,c
SRB000011903658,Buy,5,10,0,c,c
SRB000011903689,daily,4,7,0,c,c
SRB000011903685,Buy,5,10,0,c,c
SRB000014304367,Cancel,5,11,1,a1,a1
SRB000014304367,Cancel,11,11,1,b1,b1
SRB000014304367,Cancel,15,11,1,a1,a1
SRB000014304367,city_subway,16,2,1,a1,a1
SRB000014304367,concession,17,5,1,a1,a1
SRB000014304367,daily,18,7,1,a1,a1
SRB000014304367,Cancel,19,11,1,a1,a1
SRB000014304367,Buy,24,10,1,b4,b4
SRB000014304375,Buy,5,10,0,c,c
SRB000014304350,Buy,7,10,0,b2,b2
SRB000014304356,Buy,23,10,0,c,c
SRB000014304371,Buy,5,10,0,c,c
SRB000014304347,Cancel,3,11,1,c,c
SRB000014304347,Cancel,7,11,1,a1,a1
SRB000014304347,Cancel,12,11,1,b3,b3
SRB000014304347,city_subway,13,2,1,b3,b3
SRB000014304347,concession,14,5,1,b3,b3
SRB000014304347,individual,15,6,1,b3,b3
SRB000014304347,trip_4,16,9,1,b3,b3
SRB000014304347,Cancel,17,11,1,b3,b3
SRB000014304347,Cancel,20,11,1,c,c
SRB000014304347,Cancel,24,11,1,a1,a1
SRB000014304347,Buy,29,10,1,b4,b4
SRB000010103117,Cancel,5,11,0,a1,a1
SRB000010103117,Buy,9,10,0,c,c
SRB000010103114,Cancel,6,11,1,c,c
SRB000010103114,Cancel,10,11,1,a1,a1
SRB000010103114,Cancel,14,11,1,c,c
