,ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,gender
5967,RUS000009502129,RUS,25,0,49.9,0,0,40.4,77,117.4,74.9,2.1,25,43,126.9,37.45,6.416666667,12,ab,2,1,0,1
5968,RUS000018504337,RUS,7.1,18.4,0,0,0,20.2,46.1,66.3,25.5,20.6,7.1,0,27.7,12.75,2.88125,16,ab,2,1,0,2
5969,RUS000008401878,RUS,4.8,12.8,0,17.9,0,18.9,39.1,58,35.5,3.6,22.7,0,26.3,11.83333333,2.606666667,15,bab,3,1,0,2
5970,RUS000005201214,RUS,5.1,7.9,0,25.5,0,15.8,42.8,58.6,38.5,4.3,30.6,0,34.9,12.83333333,3.292307692,13,bab,3,1,0,1
5971,RUS000005201215,RUS,6.9,14.5,0,8.5,0,21.9,37.8,59.7,29.9,7.9,15.4,0,23.3,9.966666667,2.1,18,bab,3,1,0,2
5972,RUS000014503364,RUS,37.7,0,17.1,0,0,17.3,59.5,76.8,54.8,4.7,37.7,3.7,76.6,27.4,5.409090909,11,ab,2,1,0,1
5973,RUS000007101580,RUS,56.8,11,0,0,0,28.6,69.2,97.8,67.8,1.4,56.8,0,58.2,33.9,8.65,8,ab,2,1,0,1
5974,RUS000015403644,RUS,41.9,28.4,0,0,0,18.4,72.5,90.9,70.3,2.2,41.9,0,44.1,35.15,9.0625,8,ab,2,1,0,1
5975,RUS000018404317,RUS,16.8,9.2,0,36,0,40.5,67.9,108.4,62,5.9,52.8,0,58.7,20.66666667,5.223076923,13,bab,3,1,0,2
5976,RUS000018104263,RUS,43,13.6,0,0,0,22.5,58.9,81.4,56.6,2.3,43,0,45.3,28.3,7.3625,8,ab,2,1,0,1
5977,RUS000018104239,RUS,27.8,10.2,0,12.6,0,25.3,63.6,88.9,50.6,13,40.4,0,53.4,12.65,3.028571429,21,abab,4,1,0,1
5978,RUS000015903752,RUS,29.5,22.5,0,0,0,54.7,70,124.7,52,18,29.5,0,47.5,26,5.833333333,12,ab,2,1,0,2
5979,RUS000020904845,RUS,50.7,9.6,0,7,0,18.6,74.1,92.7,67.3,6.8,57.7,0,64.5,16.825,3.9,19,abab,4,1,0,1
5980,RUS000014903459,RUS,12.1,0,34.5,0,0,42.5,50.9,93.4,46.6,4.3,12.1,13,85.4,23.3,4.627272727,11,ab,2,1,0,1
5981,RUS000003400815,RUS,15.9,18.2,0,0,0,24,37.3,61.3,34.1,3.2,15.9,0,19.1,17.05,3.73,10,ab,2,1,0,2
5982,RUS000003400832,RUS,4.1,12,0,0,0,24.7,38.1,62.8,16.1,22,4.1,0,26.1,8.05,3.175,12,ab,2,1,0,2
5983,RUS000002400543,RUS,3,6.2,0,20.2,0,5.8,34.2,40,29.4,4.8,23.2,0,28,9.8,2.630769231,13,bab,3,1,0,2
5984,RUS000007501700,RUS,5.9,13.7,0,0,0,17.9,22.6,40.5,19.6,3,5.9,0,8.9,9.8,2.26,10,ab,2,1,0,2
5985,RUS000005301223,RUS,7.1,6.1,0,18.8,0,27.9,43.8,71.7,32,11.8,25.9,0,37.7,6.4,1.990909091,22,babab,5,1,0,1
5986,RUS000016103789,RUS,22.7,6.1,0,0,0,14.6,30.1,44.7,28.8,1.3,22.7,0,24,14.4,3.7625,8,ab,2,1,0,1
5987,RUS000015603690,RUS,24.6,14.7,0,0,0,11.4,40.8,52.2,39.3,1.5,24.6,0,26.1,19.65,5.1,8,ab,2,1,0,2
5988,RUS000013603198,RUS,7,12.6,0,0,0,12.6,20.3,32.9,19.6,0.7,7,0,7.7,9.8,2.5375,8,ab,2,1,0,1
5989,RUS000013603209,RUS,15.3,11.5,0,12,0,11.5,47.7,59.2,38.8,8.9,27.3,0,36.2,6.466666667,1.644827586,29,ababab,6,1,0,2
5990,RUS000013103094,RUS,5.2,6.4,0,16.3,0,23.9,58.1,82,27.9,30.2,21.5,0,51.7,9.3,2.905,20,abb,3,1,0,2
5991,RUS000006101383,RUS,12.6,13.1,0,0,12.8,15.4,46.8,62.2,38.5,8.3,25.4,0.9,33.7,12.83333333,2.463157895,19,bab,3,1,0,1
5992,RUS000005801331,RUS,5.6,0,120,31.4,0,36.6,161.3,197.9,157,4.3,37,22.1,281.3,52.33333333,9.488235294,17,bab,3,1,0,1
5993,RUS000005801339,RUS,6.8,4.8,0,64.6,0,19.2,81.1,100.3,76.2,4.9,71.4,0,76.3,25.4,6.238461538,13,bab,3,1,0,1
5994,RUS000015303592,RUS,5.7,6,0,18.9,0,24.8,42,66.8,30.6,11.4,24.6,0,36,10.2,2.1,20,bab,3,1,0,1
5995,RUS000015303598,RUS,7.6,11.8,0,5.6,0,18.9,42.5,61.4,25,17.5,13.2,0,30.7,6.25,1.634615385,26,abab,4,1,0,1
5996,RUS000020004702,RUS,11.7,6.2,0,0,0,20.8,19.8,40.6,17.9,1.9,11.7,0,13.6,8.95,2.475,8,ab,2,1,0,2
5997,RUS000012402954,RUS,35.6,0,32.7,0,0,10.7,91.4,102.1,68.3,23.1,35.6,26,124.1,34.15,4.57,20,ab,2,1,0,1
5998,RUS000014603397,RUS,8.9,10.9,0,13.1,0,21.4,40.7,62.1,32.9,7.8,22,0,29.8,10.96666667,2.54375,16,bab,3,1,0,2
5999,RUS000000100009,RUS,17.7,0,12.2,0,0,16.5,31.3,47.8,29.9,1.4,17.7,1.2,43.5,14.95,3.477777778,9,ab,2,1,0,2
6000,RUS000018604386,RUS,13,14.9,0,0,0,17.4,30.9,48.3,27.9,3,13,0,16,13.95,3.8625,8,ab,2,1,0,2
6001,RUS000006601506,RUS,40.9,6.2,0,0,19.4,25.4,71.6,97,66.5,5.1,60.3,9.8,65.4,16.625,3.254545455,22,abab,4,1,0,1
6002,RUS000008901987,RUS,49.9,6.5,0,0,0,18.6,85.3,103.9,56.4,28.9,49.9,0,78.8,28.2,5.33125,16,ab,2,1,0,1
6003,RUS000006001358,RUS,3.9,4.7,0,0,18.8,15.4,50.5,65.9,27.4,23.1,22.7,2.4,45.8,9.133333333,2.295454545,22,bab,3,1,0,2
6004,RUS000016403833,RUS,27.9,6.8,0,35.7,0,13.3,76.8,90.1,70.4,6.4,63.6,0,70,17.6,3.84,20,abab,4,1,0,2
6005,RUS000019104499,RUS,10.9,10.4,0,0,0,19.8,27.3,47.1,21.3,6,10.9,0,16.9,10.65,2.481818182,11,ab,2,1,0,2
6006,RUS000011802837,RUS,7,15.6,0,0,0,24.6,31.4,56,22.6,8.8,7,0,15.8,11.3,3.14,10,ab,2,1,0,2
6007,RUS000016703904,RUS,13.7,19.7,0,0,0,25.3,36.1,61.4,33.4,2.7,13.7,0,16.4,16.7,3.61,10,ab,2,1,0,2
6008,RUS000005701311,RUS,9.8,5.9,0,0,37.2,17.4,55.9,73.3,52.9,3,47,7.3,50,17.63333333,3.288235294,17,bab,3,1,0,1
6009,RUS000005701323,RUS,4.1,8.8,0,14.6,0,18.5,37.4,55.9,27.5,9.9,18.7,0,28.6,9.166666667,2.2,17,bab,3,1,0,2
6010,RUS000000700209,RUS,25,0,7.6,39.5,0,7.7,74.5,82.2,72.1,2.4,64.5,2.2,82.1,24.03333333,5.321428571,14,bab,3,1,0,1
6011,RUS000000700183,RUS,21.1,0,18.2,0,0,16.7,46,62.7,39.3,6.7,21.1,9.2,64.2,19.65,3.285714286,14,ab,2,1,0,2
6012,RUS000010702465,RUS,7.2,7.1,0,9.4,0,14.4,27.4,41.8,23.7,3.7,16.6,0,20.3,7.9,2.107692308,13,bab,3,1,0,2
6013,RUS000018704406,RUS,21.9,7.2,0,17.7,0,18.5,52.4,70.9,46.8,5.6,39.6,0,45.2,11.7,2.757894737,19,abab,4,1,0,1
6014,RUS000018704425,RUS,9,2.7,0,3.8,0,20.6,27.8,48.4,15.5,12.3,12.8,0,25.1,3.1,1.069230769,26,aabab,5,1,0,2
6015,RUS000018704416,RUS,6.4,6.7,0,0,0,21.1,14.2,35.3,13.1,1.1,6.4,0,7.5,6.55,1.775,8,ab,2,1,0,1
6016,RUS000003200755,RUS,12.3,12.3,0,0,0,25.7,26,51.7,24.6,1.4,12.3,0,13.7,12.3,3.25,8,ab,2,1,0,2
6017,SGP000011703788,SGP,10.6,5.4,0,0,0,6.9,17.6,24.5,16,1.6,10.6,0,12.2,8,2.2,8,ab,2,1,0,2
6018,SGP000007602467,SGP,5.5,7,0,0,0,6.6,14.6,21.2,12.5,2.1,5.5,0,7.6,6.25,1.46,10,ab,2,1,0,2
6019,SGP000007602455,SGP,14.6,11.2,0,0,0,17.8,27.2,45,25.8,1.4,14.6,0,16,12.9,3.4,8,ab,2,1,0,2
6020,SGP000004801552,SGP,9.9,0,18.2,0,0,20.9,51.1,72,28.1,23,9.9,4.9,69.3,14.05,3.19375,16,ab,2,1,0,2
6021,SGP000005001632,SGP,5.1,5.5,0,15.7,0,19.1,37,56.1,26.3,10.7,20.8,0,31.5,6.575,1.85,20,babb,4,1,0,2
6022,SGP000005001609,SGP,3.3,3.6,0,7.3,0,28.2,17.9,46.1,14.2,3.7,10.6,0,14.3,4.733333333,1.376923077,13,bab,3,1,0,2
6023,SGP000005001631,SGP,13.2,63.8,0,0,0,27.5,78.1,105.6,77,1.1,13.2,0,14.3,38.5,9.7625,8,ab,2,1,0,2
6024,SGP000013804487,SGP,21.5,7.1,0,0,8.2,17.8,39.8,57.6,36.8,3,29.7,4.5,32.7,9.2,2.094736842,19,abab,4,1,0,2
6025,SGP000013804474,SGP,10,9,0,8.4,0,34.9,61.7,96.6,27.4,34.3,18.4,0,52.7,4.566666667,1.142592593,54,abaabb,6,1,0,2
6026,SGP000007702473,SGP,12.5,9.6,0,0,0,17.8,24.5,42.3,22.1,2.4,12.5,0,14.9,3.683333333,2.041666667,12,aaaaab,6,1,0,2
6027,SGP000007702501,SGP,20.4,9.9,0,0,0,11.8,33.4,45.2,30.3,3.1,20.4,0,23.5,15.15,4.175,8,ab,2,1,0,2
6028,SGP000007702491,SGP,16.8,5.6,0,38.5,0,15.5,63.5,79,60.9,2.6,55.3,0,57.9,20.3,4.884615385,13,bab,3,1,0,2
6029,SGP000007702490,SGP,3.9,4.6,0,14.1,0,23.8,24.9,48.7,22.6,2.3,18,0,20.3,7.533333333,1.915384615,13,bab,3,1,0,2
6030,SGP000012604082,SGP,11,10.1,0,31.3,0,15.3,106.6,121.9,52.4,54.2,42.3,0,96.5,17.46666667,4.441666667,24,bab,3,1,0,2
6031,SGP000012604090,SGP,43.6,11.6,0,0,0,10.6,73.4,84,55.2,18.2,43.6,0,61.8,27.6,5.646153846,13,ab,2,1,0,2
6032,SGP000015404962,SGP,4.3,8.1,0,11.1,0,16.2,25,41.2,23.5,1.5,15.4,0,16.9,7.833333333,1.923076923,13,bab,3,1,0,1
6033,SGP000015404974,SGP,12.5,4,0,21.4,0,13.4,46.4,59.8,37.9,8.5,33.9,0,42.4,6.316666667,1.657142857,28,ababab,6,1,0,1
6034,SGP000002700853,SGP,12.7,4.9,0,7,0,12.9,30.1,43,24.6,5.5,19.7,0,25.2,6.15,1.770588235,17,abab,4,1,0,1
6035,SGP000008202647,SGP,19.4,4.3,0,0,31.7,12.4,79.1,91.5,55.4,23.7,51.1,19.6,74.8,13.85,2.551612903,31,abab,4,1,0,1
6036,SGP000005201685,SGP,26.2,7.9,0,0,25.6,13.8,63.2,77,59.7,3.5,51.8,20.4,55.3,14.925,3.511111111,18,abab,4,1,0,1
6037,SGP000014504711,SGP,24.5,5.8,0,6.6,0,30,45.8,75.8,36.9,8.9,31.1,0,40,9.225,2.694117647,17,abab,4,1,0,1
6038,SGP000017005461,SGP,19.2,13.9,0,0,0,18,34,52,33.1,0.9,19.2,0,20.1,16.55,4.25,8,ab,2,1,0,1
6039,SGP000017005456,SGP,8,11.6,0,14.4,0,19.1,44.6,63.7,34,10.6,22.4,0,33,11.33333333,2.477777778,18,abb,3,1,0,1
6040,SGP000008002580,SGP,5,5.3,0,15.1,0,11,28,39,25.4,2.6,20.1,0,22.7,8.466666667,2.153846154,13,bab,3,1,0,1
6041,SGP000008002570,SGP,5.3,4.9,0,20.8,0,14.2,39.6,53.8,31,8.6,26.1,0,34.7,10.33333333,2.2,18,bab,3,1,0,1
6042,SGP000005801872,SGP,12.6,9.3,0,0,0,21.3,24.9,46.2,21.9,3,12.6,0,15.6,10.95,3.1125,8,ab,2,1,0,1
6043,SGP000016505303,SGP,18.4,0,10.3,0,0,14.2,29.5,43.7,28.7,0.8,18.4,4.6,39.8,14.35,3.277777778,9,ab,2,1,0,1
6044,SGP000000300084,SGP,17.6,9.5,0,0,0,10.7,55.1,65.8,27.1,28,17.6,0,45.6,6.775,2.040740741,27,aaab,4,1,0,1
6045,SGP000000300096,SGP,10,11,0,13.9,0,23.3,39.9,63.2,34.9,5,23.9,0,28.9,8.725,2.1,19,baab,4,1,0,1
6046,SGP000008502751,SGP,3.7,7.1,0,19.9,0,14.7,34.5,49.2,30.7,3.8,23.6,0,27.4,10.23333333,2.653846154,13,bab,3,1,0,1
6047,SGP000000100001,SGP,15.4,15.1,0,0,0,13.6,33.1,46.7,30.5,2.6,15.4,0,18,15.25,3.31,10,ab,2,1,0,1
6048,SGP000000100005,SGP,10.4,6.2,0,0,0,32.1,25.6,57.7,16.6,9,10.4,0,19.4,8.3,1.969230769,13,ab,2,1,0,1
6049,SGP000000100015,SGP,24.3,7.8,0,15,0,24.6,57.7,82.3,47.1,10.6,39.3,0,49.9,15.7,2.622727273,22,abb,3,1,0,1
6050,SGP000000200065,SGP,5.9,6.6,0,31.7,0,11.1,51.9,63,44.2,7.7,37.6,0,45.3,14.73333333,3.992307692,13,bab,3,1,0,1
6051,SGP000000200053,SGP,22.5,7.6,0,14.6,0,12.9,50.3,63.2,44.7,5.6,37.1,0,42.7,11.175,2.958823529,17,abab,4,1,0,1
6052,SGP000015004842,SGP,36,21.7,0,0,0,10.9,59.2,70.1,57.7,1.5,36,0,37.5,28.85,7.4,8,ab,2,1,0,1
6053,SGP000005901927,SGP,19.8,5.2,0,4.8,0,12.8,32.7,45.5,29.8,2.9,24.6,0,27.5,7.45,1.923529412,17,abab,4,1,0,1
6054,SGP000005901930,SGP,10.5,13.7,0,0,0,20.6,26.3,46.9,24.2,2.1,10.5,0,12.6,12.1,2.63,10,ab,2,1,0,1
6055,SGP000005901929,SGP,12.7,9.3,0,23.4,0,13.7,61.6,75.3,45.4,16.2,36.1,0,52.3,15.13333333,2.933333333,21,bab,3,1,0,1
6056,SGP000005901926,SGP,34.7,9,0,0,0,22.1,45,67.1,43.7,1.3,34.7,0,36,21.85,5.625,8,ab,2,1,0,1
6057,SGP000010203299,SGP,13.2,4.4,0,0,17,12.9,40.2,53.1,34.6,5.6,30.2,13.5,35.8,8.65,1.747826087,23,abab,4,1,0,2
6058,SGP000010203283,SGP,8,3.6,0,5.8,0,14.6,29.7,44.3,17.4,12.3,13.8,0,26.1,5.8,1.2375,24,abb,3,1,0,2
6059,SGP000010203307,SGP,9,23.3,0,13.8,0,15.8,48.7,64.5,46.1,2.6,22.8,0,25.4,15.36666667,3.746153846,13,bab,3,1,0,2
6060,SGP000011503726,SGP,16.5,17.4,0,14.9,0,12,51.7,63.7,48.8,2.9,31.4,0,34.3,12.2,3.041176471,17,abab,4,1,0,2
6061,SGP000011503720,SGP,12.3,6.3,0,0,0,9.1,20,29.1,18.6,1.4,12.3,0,13.7,9.3,2.5,8,ab,2,1,0,2
6062,SGP000003301053,SGP,5.5,4.5,0,15.8,0,14.5,27.9,42.4,25.8,2.1,21.3,0,23.4,8.6,2.146153846,13,bab,3,1,0,2
6063,SGP000003301049,SGP,3.3,5.6,0,15.9,0,14.7,29.2,43.9,24.8,4.4,19.2,0,23.6,8.266666667,1.946666667,15,bab,3,1,0,2
6064,SGP000003301076,SGP,51.8,4.1,0,7.8,0,13.2,67.8,81,63.7,4.1,59.6,0,63.7,15.925,3.568421053,19,abab,4,1,0,2
6065,SGP000000900258,SGP,17.7,6.5,0,8.9,0,11.3,64.7,76,33.1,31.6,26.6,0,58.2,8.275,1.57804878,41,abab,4,1,0,1
6066,SGP000007402403,SGP,4.3,4.5,0,7.4,0,7.6,18.1,25.7,16.2,1.9,11.7,0,13.6,5.4,1.392307692,13,bab,3,1,0,2
6067,SGP000011803798,SGP,3.8,3,0,3.1,11.3,23.3,34,57.3,21.2,12.8,18.2,3.3,31,5.3,1.259259259,27,babb,4,1,0,1
6068,SGP000011803817,SGP,2.9,5.6,0,15.2,0,8.5,27.8,36.3,23.7,4.1,18.1,0,22.2,7.9,1.7375,16,bab,3,1,0,1
6069,SGP000016105182,SGP,20.3,16.8,0,0,0,23.2,40.8,64,37.1,3.7,20.3,0,24,18.55,4.08,10,ab,2,1,0,1
6070,SGP000013704450,SGP,6.7,10.6,0,31.9,0,13.2,53.3,66.5,49.2,4.1,38.6,0,42.7,7.028571429,3.135294118,17,baaaaab,7,1,0,1
6071,SGP000004001281,SGP,7.3,4.4,0,12.7,0,12.9,35.5,48.4,24.4,11.1,20,0,31.1,8.133333333,1.775,20,bab,3,1,0,1
6072,SGP000004001299,SGP,4.1,4.5,0,13.7,0,11,28.9,39.9,22.3,6.6,17.8,0,24.4,7.433333333,1.80625,16,bab,3,1,0,2
6073,SGP000011103605,SGP,17.4,17.5,0,22.8,0,12.6,60,72.6,57.7,2.3,40.2,0,42.5,19.23333333,4.615384615,13,bab,3,1,0,2
6074,SGP000009603086,SGP,5.8,16.3,0,8.7,0,17.4,35.7,53.1,30.8,4.9,14.5,0,19.4,10.26666667,2.746153846,13,bab,3,1,0,2
6075,SGP000010003226,SGP,25.1,4.7,0,9.6,0,19.8,72.5,92.3,39.4,33.1,34.7,0,67.8,9.85,2.013888889,36,abab,4,1,0,1
6076,SGP000010003239,SGP,15.5,8.8,0,17.2,0,12.4,44.3,56.7,41.5,2.8,32.7,0,35.5,10.375,2.605882353,17,abab,4,1,0,2
6077,SGP000001000303,SGP,27.3,6.1,0,0,22.8,8.7,60.7,69.4,56.2,4.5,50.1,3.6,54.6,14.05,3.372222222,18,abab,4,1,0,1
6078,SGP000008702811,SGP,20.3,7.6,0,28.9,0,14.6,63.9,78.5,56.8,7.1,49.2,0,56.3,18.93333333,3.55,18,abb,3,1,0,1
6079,SGP000008302681,SGP,14.2,11.1,0,9.5,0,23.8,67.9,91.7,34.8,33.1,23.7,0,56.8,6.96,1.656097561,41,abbab,5,1,0,2
6080,SGP000008302673,SGP,5.6,21.1,0,0,0,16.9,33.4,50.3,26.7,6.7,5.6,0,12.3,13.35,3.34,10,ab,2,1,0,2
6081,SGP000008302662,SGP,39.3,3.4,0,8.5,0,20.3,57.3,77.6,51.2,6.1,47.8,0,53.9,12.8,3.370588235,17,abab,4,1,0,2
6082,SGP000001600499,SGP,21.4,3.5,0,13.7,0,16,41.9,57.9,38.6,3.3,35.1,0,38.4,9.65,2.464705882,17,abab,4,1,0,1
6083,SGP000001600507,SGP,4.7,4.4,0,22.2,0,13.9,37.1,51,31.3,5.8,26.9,0,32.7,10.43333333,2.31875,16,bab,3,1,0,1
6084,SGP000001600505,SGP,14.8,25,0,0,0,31.8,44.4,76.2,39.8,4.6,14.8,0,19.4,19.9,4.44,10,ab,2,1,0,1
6085,SGP000004901571,SGP,21.2,9.9,0,0,13.6,10.3,51.7,62,44.7,7,34.8,2.4,41.8,11.175,2.585,20,abab,4,1,0,2
6086,SGP000004901587,SGP,15.7,12.4,0,0,0,11.4,53.3,64.7,28.1,25.2,15.7,0,40.9,9.366666667,2.132,25,aab,3,1,0,2
6087,SGP000004901568,SGP,14.9,0,9.2,0,0,22.2,41,63.2,24.1,16.9,14.9,2.6,50.2,12.05,3.153846154,13,ab,2,1,0,2
6088,SGP000003701196,SGP,3.5,5.7,0,8.4,0,12.9,48.9,61.8,17.6,31.3,11.9,0,43.2,5.866666667,2.126086957,23,abb,3,1,0,1
6089,SGP000003701185,SGP,6,3.9,0,25.3,0,15.5,64.9,80.4,35.2,29.7,31.3,0,61,7.04,2.028125,32,bbabb,5,1,0,1
6090,SGP000013304308,SGP,11.2,7,0,19.4,0,13.8,40.6,54.4,37.6,3,30.6,0,33.6,12.53333333,3.123076923,13,bab,3,1,0,2
6091,SGP000003401087,SGP,13.1,6.3,0,0,0,13.5,21.1,34.6,19.4,1.7,13.1,0,14.8,9.7,2.6375,8,ab,2,1,0,1
6092,SGP000012404000,SGP,9.3,10.6,0,0,0,17.1,34.1,51.2,19.9,14.2,9.3,0,23.5,9.95,2.623076923,13,ab,2,1,0,1
6093,SGP000011303642,SGP,6.2,5.8,0,0,31.2,9.6,54.1,63.7,43.2,10.9,37.4,10.4,48.3,14.4,2.705,20,bab,3,1,0,1
6094,SGP000007202320,SGP,19.5,5.2,0,12.4,0,23.1,41.1,64.2,37.1,4,31.9,0,35.9,9.275,2.417647059,17,abab,4,1,0,2
6095,SGP000007202313,SGP,16.4,8,0,0,0,11.9,25.8,37.7,24.4,1.4,16.4,0,17.8,12.2,3.225,8,ab,2,1,0,2
6096,SGP000010703461,SGP,21.9,8.4,0,0,0,15.2,32.6,47.8,30.3,2.3,21.9,0,24.2,15.15,4.075,8,ab,2,1,0,1
6097,SGP000006702194,SGP,23.5,12.5,0,0,0,12.9,37.2,50.1,36,1.2,23.5,0,24.7,18,4.65,8,ab,2,1,0,1
6098,SGP000016705372,SGP,10.4,4.8,0,0,22.1,15.8,46.6,62.4,37.3,9.3,32.5,8.2,41.8,12.43333333,2.33,20,bab,3,1,0,1
6099,SGP000016705377,SGP,21.7,11.7,0,16.8,0,18.5,59.9,78.4,50.2,9.7,38.5,0,48.2,12.55,2.722727273,22,abab,4,1,0,2
6100,SGP000002100669,SGP,24.4,6.1,0,3.3,0,8.2,63.4,71.6,33.8,29.6,27.7,0,57.3,5.633333333,1.37826087,46,aaabab,6,1,0,2
6101,SGP000004701526,SGP,9.7,14.8,0,0,0,25.3,27,52.3,24.5,2.5,9.7,0,12.2,12.25,3.375,8,ab,2,1,0,1
6102,SGP000004701506,SGP,5.4,12.4,0,42.3,0,13.6,64.7,78.3,60.1,4.6,47.7,0,52.3,20.03333333,4.976923077,13,bab,3,1,0,1
6103,SGP000010103262,SGP,8.8,0,20.1,0,0,11.6,31,42.6,28.9,2.1,8.8,6.2,51.1,14.45,3.444444444,9,ab,2,1,0,2
6104,SGP000011203630,SGP,4.4,5.1,0,17,0,14.2,40,54.2,26.5,13.5,21.4,0,34.9,8.833333333,2.105263158,19,bab,3,1,0,2
6105,SGP000003601154,SGP,24.8,4.9,0,6.5,0,17.6,77.1,94.7,36.2,40.9,31.3,0,72.2,3.290909091,1.133823529,68,aaabaaaaabb,11,1,0,2
6106,SGP000003601176,SGP,14.5,8,0,0,0,17,23.8,40.8,22.5,1.3,14.5,0,15.8,11.25,2.975,8,ab,2,1,0,2
6107,SGP000012103928,SGP,15.4,5.4,0,5,0,9.4,37.4,46.8,25.8,11.6,20.4,0,32,6.45,1.780952381,21,abab,4,1,0,1
6108,SGP000001300407,SGP,9.5,10.9,0,0,0,6.7,52.9,59.6,20.4,32.5,9.5,0,42,10.2,3.111764706,17,ab,2,1,0,2
6109,SGP000012804131,SGP,25,3.5,0,21.7,0,17.2,76.9,94.1,50.2,26.7,46.7,0,73.4,4.563636364,1.2015625,64,abbabababab,11,1,0,2
6110,SGP000001200376,SGP,5.6,5,0,31.9,0,21.7,55,76.7,42.5,12.5,37.5,0,50,10.625,2.391304348,23,babb,4,1,0,1
6111,SGP000001200382,SGP,36.4,4.1,0,9.7,0,16.1,69.5,85.6,50.2,19.3,46.1,0,65.4,16.73333333,3.159090909,22,abb,3,1,0,2
6112,SGP000009002909,SGP,6.1,4.5,0,30.4,0,6.5,43.6,50.1,41,2.6,36.5,0,39.1,13.66666667,3.353846154,13,bab,3,1,0,1
6113,SGP000009002896,SGP,10.5,4,0,23.3,0,22.9,45,67.9,37.8,7.2,33.8,0,41,9.45,2.5,18,babb,4,1,0,2
6114,SGP000009002912,SGP,6.6,6.5,0,15.7,0,20.8,34.1,54.9,28.8,5.3,22.3,0,27.6,9.6,2.623076923,13,bab,3,1,0,2
6115,SGP000012904188,SGP,5.5,7.8,0,14.9,0,33.5,41.8,75.3,28.2,13.6,20.4,0,34,9.4,2.322222222,18,bab,3,1,0,1
6116,SGP000012904176,SGP,38.2,7.6,0,7.7,0,9.5,60.1,69.6,53.5,6.6,45.9,0,52.5,13.375,3.163157895,19,abab,4,1,0,2
6117,SGP000003000959,SGP,16.8,11.3,0,0,0,11.8,30.2,42,28.1,2.1,16.8,0,18.9,14.05,3.02,10,ab,2,1,0,2
6118,SGP000003000967,SGP,18,5.2,0,6.6,0,11.9,35.8,47.7,29.8,6,24.6,0,30.6,7.45,1.884210526,19,abab,4,1,0,2
6119,SGP000001400435,SGP,5.7,12.4,0,18.9,0,8.7,39,47.7,37,2,24.6,0,26.6,12.33333333,3,13,bab,3,1,0,1
6120,SGP000001400432,SGP,6.6,6.7,0,0,0,29,50.5,79.5,13.3,37.2,6.6,0,43.8,4.433333333,1.53030303,33,aab,3,1,0,2
6121,SGP000001400434,SGP,25,17.8,0,0,0,23.5,44.1,67.6,42.8,1.3,25,0,26.3,21.4,5.5125,8,ab,2,1,0,2
6122,SGP000014404682,SGP,34.6,13.1,0,23.9,0,30.6,74.3,104.9,71.6,2.7,58.5,0,61.2,23.86666667,5.715384615,13,bab,3,1,0,2
6123,SGP000013604412,SGP,26.7,0,47.1,0,0,28.5,76.1,104.6,73.8,2.3,26.7,15.5,123.2,36.9,8.455555556,9,ab,2,1,0,2
6124,SGP000005301733,SGP,27.3,6.2,0,0,0,13.6,69.3,82.9,33.5,35.8,27.3,0,63.1,8.375,1.690243902,41,aaab,4,1,0,1
6125,SGP000015204908,SGP,12.6,12.7,0,0,0,14.9,39.6,54.5,25.3,14.3,12.6,0,26.9,12.65,2.828571429,14,ab,2,1,0,2
6126,SGP000015204915,SGP,7.6,5.4,0,28.7,9.6,16.9,64,80.9,51.3,12.7,45.9,4.3,58.6,10.26,2.285714286,28,babab,5,1,0,2
6127,SGP000002500797,SGP,34.9,9.6,0,6.6,0,9.5,54.3,63.8,51.1,3.2,41.5,0,44.7,12.775,3.194117647,17,abab,4,1,0,1
6128,SGP000002500791,SGP,15.4,7,0,12.9,0,7.6,48.4,56,35.3,13.1,28.3,0,41.4,7.06,1.5125,32,abbab,5,1,0,2
6129,SGP000002500792,SGP,4.1,11.1,0,19.1,0,13.9,41.5,55.4,34.3,7.2,23.2,0,30.4,11.43333333,2.59375,16,bab,3,1,0,2
6130,SGP000002500811,SGP,3.9,4.2,0,11.1,0,7.2,30.5,37.7,19.2,11.3,15,0,26.3,6.4,1.90625,16,bab,3,1,0,2
6131,SGP000015304945,SGP,18.5,11.1,0,0,0,13.3,35.8,49.1,29.6,6.2,18.5,0,24.7,14.8,2.983333333,12,ab,2,1,0,2
6132,SGP000006802199,SGP,29.3,16.2,0,0,0,18.3,71.6,89.9,45.5,26.1,29.3,0,55.4,11.375,2.468965517,29,aaab,4,1,0,2
6133,SGP000014604729,SGP,17.1,10.9,0,0,15.8,6,55.7,61.7,43.8,11.9,32.9,5.6,44.8,10.95,2.42173913,23,abab,4,1,0,2
6134,SGP000011603753,SGP,11,7.2,0,0,0,41.2,93.4,134.6,18.2,75.2,11,0,86.2,9.1,3.459259259,27,ab,2,1,0,2
6135,SGP000002800891,SGP,11.9,10.2,0,0,0,16,23.3,39.3,22.1,1.2,11.9,0,13.1,11.05,2.9125,8,ab,2,1,0,2
6136,SGP000002800916,SGP,27.9,13.7,0,0,0,13.9,42.9,56.8,41.6,1.3,27.9,0,29.2,20.8,5.3625,8,ab,2,1,0,2
